display_name,ValorBaixa,DtLancamento,IdFilial
Unicentro,"3.000,00",2026-01-12,30
C.C Parque La Colina,"62.900,00",2026-01-12,60
Intermedia,"199.900,00",2026-01-13,1
Intermedia,"199.900,00",2026-01-13,1
Intermedia,"219.900,00",2026-01-13,1
Viva Envigado,"10.000,00",2026-01-16,18
Laureles,"3.000,00",2026-01-16,8
Connecta 26,"7.000,01",2026-01-16,22
Sabaneta,"169.900,00",2026-01-16,4
Campanella Plaza,"24.900,00",2026-01-16,29
Sabaneta,"3.000,00",2026-01-16,4
Park1433,"3.000,00",2026-01-16,45
Altos Del Prado,"219.900,00",2026-01-16,19
Sabaneta,"3.000,00",2026-01-16,4
Corporate Center,"3.000,00",2026-01-16,61
Altos Del Prado,"12.000,01",2026-01-16,19
Campestre,"10.000,00",2026-01-16,5
Campestre,"12.000,01",2026-01-16,5
Los Colores,"3.000,00",2026-01-16,17
Los Colores,"3.000,00",2026-01-16,17
Los Molinos,"3.000,00",2026-01-13,48
Connecta 80,"10.000,00",2026-01-13,28
Laureles,"249.900,00",2026-01-13,8
Niquia,"3.000,00",2026-01-13,16
Aves Maria,"25.000,00",2026-01-13,35
Aves Maria,"25.000,00",2026-01-13,35
Intermedia,"249.900,00",2026-01-13,1
Parque Fabricato,"19.900,00",2026-01-13,56
Inferior,"40.000,00",2026-01-13,12
Corporate Center,"10.000,00",2026-01-13,61
Viva Envigado,"3.000,00",2026-01-13,18
Viva Barranquilla,"3.000,00",2026-01-13,21
Park1433,"7.000,01",2026-01-13,45
Santafe Bogota,"40.000,00",2026-01-13,13
Parque Arboleda,"24.900,00",2026-01-13,54
Los Molinos,"249.900,00",2026-01-13,48
Aves Maria,"249.900,00",2026-01-12,35
Pepe Sierra,"219.900,00",2026-01-12,32
Sabaneta,"249.900,00",2026-01-13,4
Sabaneta,"129.900,00",2026-01-13,4
Los Molinos,"249.900,00",2026-01-13,48
Los Molinos,"249.900,00",2026-01-13,48
Tesoro,"180.000,00",2026-01-13,3
Tesoro,"219.900,00",2026-01-13,3
Sabaneta,"180.000,00",2026-01-13,4
Los Molinos,"224.900,00",2026-01-13,48
Los Molinos,"249.900,00",2026-01-13,48
Campestre,"249.900,00",2026-01-13,5
Campestre,"199.900,00",2026-01-13,5
Epic Pereira,"199.900,00",2026-01-13,51
Campestre,"180.000,00",2026-01-13,5
Pepe Sierra,"16.000,00",2026-01-16,32
Atlantis,"8.000,00",2026-01-16,20
Colina,"30.000,00",2026-01-16,31
Intermedia,"249.900,00",2026-01-16,1
Viva Envigado,"249.900,00",2026-01-16,18
Tesoro,"199.900,00",2026-01-17,3
Sabaneta,"199.900,00",2026-01-17,4
Ciudadela Sabaneta,"249.900,00",2026-01-17,50
Sabaneta,"199.900,00",2026-01-17,4
Ciudadela Sabaneta,"129.900,00",2026-01-17,50
Sabaneta,"199.900,00",2026-01-17,4
Sabaneta,"249.900,00",2026-01-17,4
Ciudadela Sabaneta,"109.900,00",2026-01-17,50
Sabaneta,"129.900,00",2026-01-17,4
Sabaneta,"129.900,00",2026-01-17,4
Belen,"1.499.900,00",2026-01-16,10
Niquia,"3.000,00",2026-01-13,16
City Plaza,"8.000,00",2026-01-13,6
La 33,"3.000,00",2026-01-13,9
CC Florida,"224.900,00",2026-01-13,43
La 33,"6.000,00",2026-01-13,9
Atlantis,"18.000,02",2026-01-13,20
Aves Maria,"18.000,02",2026-01-13,35
Epic Pereira,"20.000,00",2026-01-13,51
La 33,"3.000,00",2026-01-13,9
Santafe Bogota,"30.000,00",2026-01-13,13
Connecta 26,"14.000,02",2026-01-13,22
Connecta 26,"14.000,02",2026-01-13,22
La 33,"12.000,01",2026-01-13,9
Altos Del Prado,"6.000,00",2026-01-13,19
CC Florida,"18.000,36",2026-01-13,43
Corporate Center,"14.000,02",2026-01-13,61
Cortezza,"180.000,00",2026-01-04,24
Connecta 80,"199.900,00",2026-01-04,28
Campanella Plaza,"199.900,00",2026-01-04,29
Pepe Sierra,"249.900,00",2026-01-04,32
Cedro Bolivar,"249.900,00",2026-01-04,33
Aves Maria,"129.900,00",2026-01-04,35
FIC 48 CD DEL RIO,"249.900,00",2026-01-04,68
Mall Gran Via,"1,00",2026-01-04,53
Viva Barranquilla,"25.000,00",2026-01-04,21
FIC 48 CD DEL RIO,"2.399.900,00",2026-01-04,68
CC Florida,"10.000,00",2026-01-04,43
Unicentro,"199.900,00",2026-01-04,30
Colina,"219.900,00",2026-01-04,31
San Bernardo,"249.900,00",2026-01-04,34
San Bernardo,"219.900,00",2026-01-04,34
San Bernardo,"109.900,00",2026-01-04,34
Epic Pereira,"249.900,00",2026-01-13,51
City Plaza,"249.900,00",2026-01-13,6
Mall Gran Via,"249.900,00",2026-01-13,53
City Plaza,"219.900,00",2026-01-13,6
City Plaza,"249.900,00",2026-01-13,6
Tesoro,"199.900,00",2026-01-13,3
Ciudadela Sabaneta,"219.900,00",2026-01-13,50
Campestre,"129.900,00",2026-01-13,5
City Plaza,"180.000,00",2026-01-13,6
City Plaza,"199.900,00",2026-01-13,6
C.C Parque La Colina,"249.900,00",2026-01-13,60
Alto de palmas,"199.900,00",2026-01-13,7
Alto de palmas,"199.900,00",2026-01-13,7
Alto de palmas,"199.900,00",2026-01-13,7
La 33,"109.900,00",2026-01-13,9
La 33,"129.900,00",2026-01-13,9
La 33,"249.900,00",2026-01-13,9
Epic Pereira,"199.900,00",2026-01-13,51
City Plaza,"199.900,00",2026-01-13,6
Parque Fabricato,"249.900,00",2026-01-13,56
City Plaza,"224.900,00",2026-01-13,6
City Plaza,"249.900,00",2026-01-13,6
Corporate Center,"219.900,00",2026-01-13,61
Laureles,"180.000,00",2026-01-13,8
Laureles,"249.900,00",2026-01-13,8
Laureles,"219.900,00",2026-01-13,8
Colina,"2.399.900,00",2026-01-13,31
Campestre,"219.900,00",2026-01-13,5
Campestre,"219.900,00",2026-01-13,5
Ciudadela Sabaneta,"249.900,00",2026-01-13,50
Los Molinos,"6.000,00",2026-01-13,48
Viva Palmas,"169.900,00",2026-01-13,40
Colina,"14.000,02",2026-01-13,31
Laureles,"13.000,00",2026-01-13,8
Ciudadela Sabaneta,"3.000,00",2026-01-13,50
Ciudadela Sabaneta,"12.000,01",2026-01-13,50
Pepe Sierra,"24.900,00",2026-01-13,32
Colina,"24.900,00",2026-01-13,31
CC Florida,"179.900,00",2026-01-13,43
FIC 48 CD DEL RIO,"24.900,00",2026-01-13,68
Oviedo,"399.900,00",2026-01-13,14
Belen,"1,00",2026-01-13,10
La 33,"3.000,00",2026-01-13,9
CC Florida,"3.000,00",2026-01-13,43
Laureles,"224.900,00",2026-01-13,8
Inferior,"3.000,00",2026-01-13,12
Alto de palmas,"8.000,00",2026-01-16,7
Unicentro,"8.000,00",2026-01-16,30
Santafe Bogota,"8.500,00",2026-01-16,13
Connecta 26,"14.000,02",2026-01-16,22
El Edén,"14.000,02",2026-01-16,52
Las Palmas Bio 26,"12.000,01",2026-01-16,46
C.C Parque La Colina,"62.900,00",2026-01-16,60
Intermedia,"249.900,00",2026-01-17,1
Intermedia,"180.000,00",2026-01-17,1
Outlet,"219.900,00",2026-01-17,47
Outlet,"109.900,00",2026-01-17,47
Los Molinos,"249.900,00",2026-01-17,48
Sabaneta,"249.900,00",2026-01-17,4
Mall Gran Via,"249.900,00",2026-01-17,53
Epic Pereira,"6.000,00",2026-01-13,51
Park1433,"3.000,00",2026-01-13,45
Mall Gran Via,"3.000,00",2026-01-13,53
Oviedo,"224.900,00",2026-01-13,14
Mall Gran Via,"3.000,00",2026-01-13,53
Los Molinos,"169.900,00",2026-01-13,48
Aves Maria,"219.900,00",2026-01-13,35
Viva Barranquilla,"18.000,01",2026-01-13,21
Connecta 26,"170.000,00",2026-01-13,22
Cortezza,"3.000,00",2026-01-13,24
Los Colores,"2.699.900,00",2026-01-13,17
Santafe Bogota,"170.000,00",2026-01-13,13
Aves Maria,"1,00",2026-01-13,35
Oviedo,"224.900,00",2026-01-13,14
Cortezza,"6.000,00",2026-01-13,24
Mall Gran Via,"24.900,00",2026-01-13,53
Campestre,"180.000,00",2026-01-13,5
Mall Gran Via,"109.900,00",2026-01-13,53
City Plaza,"180.000,00",2026-01-13,6
Parque Fabricato,"249.900,00",2026-01-13,56
Corporate Center,"219.900,00",2026-01-13,61
Laureles,"199.900,00",2026-01-13,8
Belen,"249.900,00",2026-01-13,10
Inferior,"199.900,00",2026-01-13,12
Inferior,"249.900,00",2026-01-13,12
La 33,"180.000,00",2026-01-13,9
La 33,"219.900,00",2026-01-13,9
La 33,"199.900,00",2026-01-13,9
Cortezza,"3.000,00",2026-01-13,24
La 33,"129.900,00",2026-01-13,9
La 33,"249.900,00",2026-01-13,9
Belen,"199.900,00",2026-01-13,10
Aves Maria,"249.900,00",2026-01-04,35
Tesoro,"16.000,03",2026-01-04,3
Pepe Sierra,"219.900,00",2026-01-04,32
San Lucas,"12.000,01",2026-01-04,15
Connecta 80,"14.000,02",2026-01-04,28
Campestre,"224.900,00",2026-01-04,5
La 33,"3.000,00",2026-01-04,9
Viva Palmas,"24.000,02",2026-01-04,40
Connecta 26,"16.000,03",2026-01-04,22
Cedro Bolivar,"8.000,00",2026-01-04,33
Los Colores,"62.900,00",2026-01-04,17
Niquia,"2.399.900,00",2026-01-04,16
Colina,"2.399.900,00",2026-01-04,31
Sabaneta,"18.000,00",2026-01-04,4
Belen,"109.900,00",2026-01-04,10
City Plaza,"249.900,00",2026-01-17,6
El Edén,"7.000,01",2026-01-16,52
San Bernardo,"14.000,02",2026-01-16,34
Los Colores,"10.000,00",2026-01-16,17
Oviedo,"3.000,00",2026-01-16,14
La 33,"12.000,01",2026-01-16,9
Laureles,"6.000,00",2026-01-16,8
Santafe Bogota,"10.000,00",2026-01-16,13
Altos Del Prado,"3.000,00",2026-01-16,19
Plaza Campestre,"46.000,01",2026-01-16,44
Alto de palmas,"15.000,00",2026-01-16,7
La 33,"40.000,00",2026-01-16,9
Oviedo,"169.900,00",2026-01-16,14
Outlet,"3.000,00",2026-01-16,47
Colina,"6.000,00",2026-01-16,31
Laureles,"7.000,01",2026-01-16,8
San Bernardo,"20.000,00",2026-01-13,34
La 33,"3.000,00",2026-01-13,9
Atlantis,"219.900,00",2026-01-13,20
Aves Maria,"15.000,00",2026-01-13,35
La 33,"15.000,01",2026-01-13,9
Park1433,"24.900,00",2026-01-13,45
Viva Envigado,"22.000,03",2026-01-13,18
Intermedia,"14.000,02",2026-01-13,1
Santafe Bogota,"40.000,00",2026-01-13,13
Tesoro,"3.000,00",2026-01-13,3
Aves Maria,"6.000,00",2026-01-13,35
Niquia,"3.000,00",2026-01-13,16
Niquia,"3.000,00",2026-01-13,16
El Edén,"399.900,00",2026-01-13,52
Alto de palmas,"399.900,00",2026-01-13,7
Corporate Center,"3.000,00",2026-01-13,61
FIC 48 CD DEL RIO,"3.000,00",2026-01-13,68
Sabaneta,"10.000,00",2026-01-13,4
Las Palmas Bio 26,"3.000,00",2026-01-13,46
Plaza Campestre,"24.900,00",2026-01-13,44
Los Colores,"12.000,01",2026-01-13,17
Las Palmas Bio 26,"249.900,00",2026-01-13,46
Unicentro,"8.000,00",2026-01-13,30
Cedro Bolivar,"10.000,00",2026-01-13,33
Los Colores,"169.900,00",2026-01-13,17
Las Palmas Bio 26,"3.000,00",2026-01-13,46
Intermedia,"199.900,00",2026-01-14,1
Las Palmas Bio 26,"219.900,00",2026-01-14,46
Viva Barranquilla,"3.000,00",2026-01-13,21
Ciudadela Sabaneta,"3.000,00",2026-01-13,50
Outlet,"24.900,00",2026-01-13,47
Outlet,"7.000,01",2026-01-16,47
Cedro Bolivar,"30.000,02",2026-01-16,33
Los Molinos,"6.000,00",2026-01-16,48
Ciudadela Sabaneta,"10.000,00",2026-01-16,50
La 33,"10.000,00",2026-01-16,9
Connecta 26,"24.900,00",2026-01-16,22
Park1433,"6.000,00",2026-01-16,45
Viva Palmas,"21.000,00",2026-01-16,40
Sabaneta,"3.000,00",2026-01-16,4
Atlantis,"50.000,05",2026-01-16,20
Plaza Rio Grande,"8.000,00",2026-01-16,23
Plaza Rio Grande,"6.000,00",2026-01-16,23
Cedro Bolivar,"3.000,00",2026-01-16,33
FIC 48 CD DEL RIO,"249.900,00",2026-01-17,68
Tesoro,"199.900,00",2026-01-17,3
Tesoro,"199.900,00",2026-01-17,3
Los Molinos,"3.000,00",2026-01-13,48
Campestre,"3.000,00",2026-01-13,5
Belen,"3.000,00",2026-01-13,10
Viva Palmas,"3.000,00",2026-01-13,40
Atlantis,"10.000,00",2026-01-13,20
Viva Palmas,"3.000,00",2026-01-13,40
Connecta 26,"20.000,00",2026-01-13,22
Connecta 26,"14.000,02",2026-01-13,22
Colina,"10.000,00",2026-01-13,31
Viva Barranquilla,"30.000,01",2026-01-13,21
C.C Multiplaza - La Felicidad,"62.900,00",2026-01-13,69
Intermedia,"249.900,00",2026-01-14,1
Outlet,"109.900,00",2026-01-14,47
Ciudadela Sabaneta,"6.000,00",2026-01-13,50
Intermedia,"3.000,00",2026-01-13,1
Laureles,"3.000,00",2026-01-13,8
Tesoro,"249.900,00",2026-01-17,3
Los Molinos,"129.900,00",2026-01-17,48
Sabaneta,"199.900,00",2026-01-17,4
Sabaneta,"219.900,00",2026-01-17,4
City Plaza,"224.900,00",2026-01-17,6
City Plaza,"180.000,00",2026-01-17,6
City Plaza,"109.900,00",2026-01-17,6
Alto de palmas,"249.900,00",2026-01-17,7
Laureles,"219.900,00",2026-01-17,8
La 33,"109.900,00",2026-01-17,9
La 33,"249.900,00",2026-01-17,9
Belen,"249.900,00",2026-01-17,10
Inferior,"219.900,00",2026-01-17,12
Santafe Bogota,"199.900,00",2026-01-17,13
Cedro Bolivar,"249.900,00",2026-01-16,33
San Bernardo,"249.900,00",2026-01-16,34
Santafe Bogota,"219.900,00",2026-01-17,13
San Lucas,"180.000,00",2026-01-17,15
San Lucas,"224.900,00",2026-01-17,15
Niquia,"219.900,00",2026-01-17,16
Niquia,"224.900,00",2026-01-17,16
Epic Pereira,"199.900,00",2026-01-17,51
Campestre,"219.900,00",2026-01-17,5
El Edén,"249.900,00",2026-01-17,52
Campestre,"199.900,00",2026-01-17,5
Campestre,"199.900,00",2026-01-17,5
El Edén,"249.900,00",2026-01-17,52
Campestre,"219.900,00",2026-01-17,5
Campestre,"219.900,00",2026-01-17,5
Alto de palmas,"18.000,01",2026-01-16,7
Viva Palmas,"40.000,00",2026-01-16,40
Niquia,"14.000,02",2026-01-16,16
Belen,"199.900,00",2026-01-13,10
Belen,"129.900,00",2026-01-13,10
Belen,"129.900,00",2026-01-13,10
Inferior,"199.900,00",2026-01-13,12
Santafe Bogota,"199.900,00",2026-01-13,13
Oviedo,"199.900,00",2026-01-13,14
Oviedo,"109.900,00",2026-01-13,14
La 33,"249.900,00",2026-01-13,9
Belen,"199.900,00",2026-01-13,10
Inferior,"219.900,00",2026-01-13,12
Santafe Bogota,"199.900,00",2026-01-13,13
Oviedo,"249.900,00",2026-01-13,14
San Lucas,"219.900,00",2026-01-13,15
Los Colores,"199.900,00",2026-01-13,17
Plaza Campestre,"3.000,00",2026-01-13,44
Belen,"3.000,00",2026-01-13,10
Campestre,"6.000,00",2026-01-13,5
Aves Maria,"3.000,00",2026-01-13,35
Sabaneta,"7.000,01",2026-01-13,4
Colina,"249.900,00",2026-01-13,31
Alto de palmas,"16.000,00",2026-01-13,7
Sabaneta,"9.000,00",2026-01-13,4
El Edén,"28.000,03",2026-01-13,52
Cortezza,"2.399.900,00",2026-01-13,24
Intermedia,"199.900,00",2026-01-14,1
C.C Parque La Colina,"62.900,00",2026-01-13,60
Viva Barranquilla,"3.000,00",2026-01-13,21
Corporate Center,"3.000,00",2026-01-13,61
Sabaneta,"13.000,01",2026-01-13,4
Epic Pereira,"3.000,00",2026-01-13,51
Viva Barranquilla,"15.000,00",2026-01-13,21
Aves Maria,"224.900,00",2026-01-13,35
Altos Del Prado,"3.000,00",2026-01-16,19
Intermedia,"3.000,00",2026-01-16,1
Campestre,"3.000,00",2026-01-16,5
Viva Barranquilla,"3.000,00",2026-01-16,21
Corporate Center,"24.900,00",2026-01-16,61
Laureles,"12.000,01",2026-01-16,8
Corporate Center,"14.000,02",2026-01-16,61
Laureles,"12.000,01",2026-01-16,8
Colina,"10.000,00",2026-01-16,31
Tesoro,"40.000,00",2026-01-16,3
Colina,"10.000,00",2026-01-16,31
Plaza Campestre,"9.000,00",2026-01-16,44
Viva Barranquilla,"30.000,01",2026-01-16,21
La 33,"9.000,00",2026-01-16,9
Unicentro,"219.900,00",2026-01-16,30
Belen,"1.200.000,00",2026-01-16,10
Ciudadela Sabaneta,"3.000,00",2026-01-16,50
Colina,"30.000,00",2026-01-16,31
Pepe Sierra,"18.000,02",2026-01-16,32
Laureles,"199.900,00",2026-01-17,8
Laureles,"219.900,00",2026-01-17,8
Laureles,"219.900,00",2026-01-17,8
Éxito San Diego,"24.900,00",2026-01-16,57
Pepe Sierra,"8.000,00",2026-01-16,32
Laureles,"20.000,00",2026-01-16,8
Intermedia,"24.900,00",2026-01-16,1
Niquia,"22.084,05",2026-01-16,16
Campestre,"219.900,00",2026-01-16,5
Outlet,"28.000,03",2026-01-16,47
Sabaneta,"21.000,01",2026-01-16,4
La 33,"11.000,00",2026-01-16,9
Altos Del Prado,"199.900,00",2026-01-13,19
Atlantis,"249.900,00",2026-01-13,20
La 33,"249.900,00",2026-01-13,9
Oviedo,"249.900,00",2026-01-13,14
San Lucas,"199.900,00",2026-01-13,15
Niquia,"199.900,00",2026-01-13,16
Niquia,"129.900,00",2026-01-13,16
Viva Envigado,"129.900,00",2026-01-13,18
Viva Envigado,"109.900,00",2026-01-13,18
Niquia,"219.900,00",2026-01-13,16
Altos Del Prado,"199.900,00",2026-01-13,19
Atlantis,"199.900,00",2026-01-13,20
Atlantis,"199.900,00",2026-01-13,20
Atlantis,"199.900,00",2026-01-13,20
Oviedo,"249.900,00",2026-01-13,14
Ciudadela Sabaneta,"3.000,00",2026-01-13,50
Cedro Bolivar,"24.900,00",2026-01-13,33
Ciudadela Sabaneta,"5.000,01",2026-01-13,50
Sabaneta,"12.000,01",2026-01-13,4
San Bernardo,"15.000,00",2026-01-13,34
Campanella Plaza,"42.000,00",2026-01-13,29
Cortezza,"3.000,00",2026-01-13,24
Aves Maria,"14.000,02",2026-01-13,35
Las Palmas Bio 26,"3.000,00",2026-01-13,46
Los Molinos,"3.000,00",2026-01-13,48
Los Molinos,"14.000,02",2026-01-13,48
Corporate Center,"8.000,00",2026-01-13,61
El Edén,"14.000,02",2026-01-13,52
Oviedo,"3.000,00",2026-01-13,14
Éxito Poblado,"28.000,70",2026-01-13,27
Las Palmas Bio 26,"249.900,00",2026-01-14,46
Oviedo,"199.900,00",2026-01-13,14
Oviedo,"129.900,00",2026-01-13,14
Altos Del Prado,"7.000,01",2026-01-13,19
Niquia,"249.900,00",2026-01-13,16
Niquia,"219.900,00",2026-01-13,16
Niquia,"129.900,00",2026-01-13,16
Viva Envigado,"199.900,00",2026-01-13,18
Viva Envigado,"180.000,00",2026-01-13,18
Altos Del Prado,"199.900,00",2026-01-13,19
Plaza Rio Grande,"11.000,00",2026-01-13,23
Los Colores,"249.900,00",2026-01-13,17
Los Colores,"199.900,00",2026-01-13,17
Viva Barranquilla,"199.900,00",2026-01-13,21
Plaza Rio Grande,"224.900,00",2026-01-13,23
Plaza Rio Grande,"249.900,00",2026-01-13,23
Alto de palmas,"2.399.900,00",2026-01-13,7
Viva Envigado,"6.000,00",2026-01-16,18
Corporate Center,"10.084,04",2026-01-16,61
City Plaza,"199.900,00",2026-01-17,6
City Plaza,"199.900,00",2026-01-17,6
City Plaza,"199.900,00",2026-01-17,6
Oviedo,"3.000,00",2026-01-16,14
Sabaneta,"15.000,00",2026-01-16,4
Epic Pereira,"249.900,00",2026-01-17,51
Epic Pereira,"199.900,00",2026-01-17,51
Alto de palmas,"199.900,00",2026-01-17,7
Laureles,"249.900,00",2026-01-17,8
Laureles,"199.900,00",2026-01-17,8
Laureles,"219.900,00",2026-01-17,8
Laureles,"109.900,00",2026-01-17,8
La 33,"199.900,00",2026-01-17,9
Intermedia,"249.900,00",2026-01-14,1
Intermedia,"129.900,00",2026-01-14,1
Tesoro,"249.900,00",2026-01-14,3
Tesoro,"199.900,00",2026-01-14,3
Plaza Campestre,"199.900,00",2026-01-13,44
Oviedo,"3.000,00",2026-01-13,14
Viva Barranquilla,"6.000,00",2026-01-13,21
Park1433,"3.000,00",2026-01-13,45
City Plaza,"3.000,00",2026-01-13,6
Outlet,"3.000,00",2026-01-13,47
La 33,"3.000,00",2026-01-13,9
Inferior,"3.000,00",2026-01-13,12
Ciudadela Sabaneta,"18.000,00",2026-01-13,50
Los Colores,"6.000,00",2026-01-13,17
Éxito Poblado,"3.000,00",2026-01-13,27
Cortezza,"199.900,00",2026-01-13,24
Cortezza,"219.900,00",2026-01-13,24
Colina,"219.900,00",2026-01-13,31
Colina,"219.900,00",2026-01-13,31
Pepe Sierra,"219.900,00",2026-01-13,32
Pepe Sierra,"249.900,00",2026-01-13,32
Pepe Sierra,"219.900,00",2026-01-13,32
Pepe Sierra,"219.900,00",2026-01-13,32
Pepe Sierra,"219.900,00",2026-01-13,32
San Bernardo,"129.900,00",2026-01-13,34
Corporate Center,"40.000,00",2026-01-13,61
CC Florida,"199.900,00",2026-01-13,43
City Plaza,"22.000,01",2026-01-13,6
Intermedia,"3.000,00",2026-01-13,1
Campanella Plaza,"249.900,00",2026-01-13,29
Unicentro,"180.000,00",2026-01-13,30
Tesoro,"249.900,00",2026-01-14,3
Sabaneta,"120.000,00",2026-01-14,4
Campestre,"199.900,00",2026-01-14,5
Campestre,"199.900,00",2026-01-14,5
Mall Gran Via,"109.900,00",2026-01-14,53
Mall Gran Via,"249.900,00",2026-01-14,53
Los Molinos,"224.900,00",2026-01-14,48
Los Molinos,"224.900,00",2026-01-14,48
Sabaneta,"219.900,00",2026-01-14,4
Sabaneta,"199.900,00",2026-01-14,4
Ciudadela Sabaneta,"249.900,00",2026-01-14,50
Sabaneta,"109.900,00",2026-01-14,4
Ciudadela Sabaneta,"249.900,00",2026-01-14,50
Sabaneta,"109.900,00",2026-01-14,4
Campestre,"199.900,00",2026-01-14,5
Belen,"249.900,00",2026-01-17,10
Santafe Bogota,"199.900,00",2026-01-17,13
Atlantis,"10.000,00",2026-01-16,20
Plaza Rio Grande,"3.000,00",2026-01-16,23
Viva Barranquilla,"10.000,00",2026-01-16,21
Park1433,"249.900,00",2026-01-17,45
Intermedia,"249.900,00",2026-01-17,1
Intermedia,"180.000,00",2026-01-17,1
FIC 48 CD DEL RIO,"224.900,00",2026-01-17,68
Las Palmas Bio 26,"249.900,00",2026-01-17,46
Las Palmas Bio 26,"249.900,00",2026-01-17,46
Epic Pereira,"199.900,00",2026-01-17,51
Epic Pereira,"199.900,00",2026-01-17,51
Laureles,"219.900,00",2026-01-17,8
La 33,"199.900,00",2026-01-17,9
Campestre,"219.900,00",2026-01-14,5
Campestre,"199.900,00",2026-01-14,5
El Edén,"219.900,00",2026-01-14,52
C.C Parque La Colina,"219.900,00",2026-01-14,60
City Plaza,"219.900,00",2026-01-14,6
Alto de palmas,"199.900,00",2026-01-14,7
Sabaneta,"129.900,00",2026-01-14,4
Sabaneta,"129.900,00",2026-01-14,4
Epic Pereira,"199.900,00",2026-01-14,51
Campestre,"249.900,00",2026-01-14,5
Mall Gran Via,"219.900,00",2026-01-14,53
Campestre,"224.900,00",2026-01-14,5
City Plaza,"249.900,00",2026-01-14,6
Alto de palmas,"249.900,00",2026-01-14,7
Alto de palmas,"249.900,00",2026-01-14,7
Laureles,"199.900,00",2026-01-14,8
La 33,"199.900,00",2026-01-17,9
La 33,"199.900,00",2026-01-17,9
La 33,"249.900,00",2026-01-17,9
La 33,"249.900,00",2026-01-17,9
Campestre,"219.900,00",2026-01-17,5
Tesoro,"249.900,00",2026-01-17,3
Tesoro,"109.900,00",2026-01-17,3
Los Molinos,"129.900,00",2026-01-17,48
Sabaneta,"249.900,00",2026-01-17,4
Oviedo,"109.900,00",2026-01-17,14
San Lucas,"199.900,00",2026-01-17,15
Niquia,"180.000,00",2026-01-17,16
Niquia,"180.000,00",2026-01-17,16
Niquia,"180.000,00",2026-01-17,16
Niquia,"219.900,00",2026-01-17,16
Niquia,"219.900,00",2026-01-17,16
Colina,"219.900,00",2026-01-13,31
Pepe Sierra,"219.900,00",2026-01-13,32
Pepe Sierra,"249.900,00",2026-01-13,32
Pepe Sierra,"219.900,00",2026-01-13,32
San Bernardo,"199.900,00",2026-01-13,34
Aves Maria,"129.900,00",2026-01-13,35
Campestre,"12.000,01",2026-01-13,5
Viva Barranquilla,"199.900,00",2026-01-13,21
Viva Barranquilla,"199.900,00",2026-01-13,21
Viva Barranquilla,"199.900,00",2026-01-13,21
Connecta 26,"219.900,00",2026-01-13,22
CC Florida,"129.900,00",2026-01-13,43
Plaza Rio Grande,"219.900,00",2026-01-13,23
Colina,"219.900,00",2026-01-13,31
Colina,"199.900,00",2026-01-13,31
Pepe Sierra,"249.900,00",2026-01-13,32
San Bernardo,"199.900,00",2026-01-13,34
San Bernardo,"219.900,00",2026-01-13,34
Viva Envigado,"3.000,00",2026-01-13,18
Aves Maria,"199.900,00",2026-01-13,35
Niquia,"224.900,00",2026-01-13,16
Los Colores,"219.900,00",2026-01-13,17
Los Colores,"129.900,00",2026-01-13,17
Los Colores,"129.900,00",2026-01-13,17
Viva Envigado,"219.900,00",2026-01-13,18
Viva Envigado,"199.900,00",2026-01-13,18
Atlantis,"199.900,00",2026-01-13,20
Niquia,"3.000,00",2026-01-13,16
Atlantis,"199.900,00",2026-01-13,20
Pepe Sierra,"16.000,03",2026-01-13,32
Atlantis,"249.900,00",2026-01-13,20
City Plaza,"249.900,00",2026-01-13,6
La 33,"199.900,00",2026-01-14,9
La 33,"199.900,00",2026-01-14,9
City Plaza,"199.900,00",2026-01-14,6
City Plaza,"199.900,00",2026-01-14,6
Corporate Center,"219.900,00",2026-01-14,61
Laureles,"199.900,00",2026-01-14,8
Laureles,"249.900,00",2026-01-14,8
Laureles,"219.900,00",2026-01-14,8
Campestre,"219.900,00",2026-01-14,5
Laureles,"249.900,00",2026-01-14,8
La 33,"249.900,00",2026-01-14,9
Inferior,"199.900,00",2026-01-14,12
Inferior,"224.900,00",2026-01-14,12
Santafe Bogota,"249.900,00",2026-01-14,13
Las Palmas Bio 26,"249.900,00",2026-01-14,46
Las Palmas Bio 26,"249.900,00",2026-01-14,46
Viva Envigado,"199.900,00",2026-01-17,18
Viva Envigado,"199.900,00",2026-01-17,18
City Plaza,"199.900,00",2026-01-17,6
City Plaza,"199.900,00",2026-01-17,6
City Plaza,"129.900,00",2026-01-17,6
Alto de palmas,"249.900,00",2026-01-17,7
Belen,"249.900,00",2026-01-17,10
Belen,"224.900,00",2026-01-17,10
Belen,"129.900,00",2026-01-17,10
Inferior,"180.000,00",2026-01-17,12
Inferior,"129.900,00",2026-01-17,12
Inferior,"109.900,00",2026-01-17,12
Santafe Bogota,"249.900,00",2026-01-17,13
Oviedo,"199.900,00",2026-01-17,14
San Lucas,"180.000,00",2026-01-17,15
San Lucas,"219.900,00",2026-01-17,15
Pepe Sierra,"399.900,00",2026-01-13,32
